Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,61598,4,4,160,408,40,40,40.0,0.0,102,102,102.0,0.0,9221.0786064483,129.8743465697,8799.7142857143,23099.3982801449,61184,1,61408,20469.3333333333,35410.6321933587,61358,1,61424,20474.6666666667,35419.8697955446,61374,1,0,0,0,0,104,104,64.9371732848,64.9371732848,40,102,67.5555555556,32.6768691551,1067.7777777778,0,0,0,0,0,0,0,0,1,76.0,40.0,102.0,104,0,0,0,0,0,0,4,160,4,408,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3351954,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.160002792,1.193333799,1117318.0,1934383.851,3350952,3,3351954,1117318.0,1934383.851,3350952,3,0,0.0,0.0,0,0,0,0,0,0,80,0,1.193333799,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1848070,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6294.674985,4.869945403,231008.75,652949.4115,1846976,16,779,389.5,502.7529214,745,34,1848024,369604.8,825875.6673,1846976,16,0,0,0,0,72,132,1.623315134,3.246630268,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,31249,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,6272.2007104227,128.0040961311,10416.3333333333,17997.4653307996,31198,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,80,64,64.0020480655,64.0020480655,41,57,47.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,80,0,0,0,0,0,0,2,82,2,114,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,500,1,1,51,113,51,51,51.0,0.0,113,113,113.0,0.0,328000.0,4000.0,500.0,0.0,500,500,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2000.0,2000.0,51,113,71.6666666667,35.7957166898,1281.3333333333,0,0,0,0,0,0,0,0,1,107.5,51.0,113.0,32,0,0,0,0,0,0,1,51,1,113,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,246233,10,5,739,799,485,0,73.9,152.6764552903,661,0,159.8,286.4807148832,6246.1164831684,60.9179110842,17588.0714285714,27605.8393389857,99214,3,246233,27359.2222222222,33618.0827300494,99214,3,110177,27544.25,18983.7595218474,40536,4,0,0,0,0,332,168,40.6119407228,20.3059703614,0,661,96.125,195.3676448818,38168.5166666667,0,0,0,1,0,0,0,0,0,102.5333333333,73.9,159.8,332,0,0,0,0,0,0,10,739,5,799,65535,349,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30825,2,2,88,256,44,44,44.0,0.0,128,128,128.0,0.0,11159.7729115977,129.7648012976,10275.0,17790.7598769698,30818,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,64.8824006488,64.8824006488,44,128,77.6,46.0086948304,2116.8,0,0,0,0,0,0,0,0,1,97.0,44.0,128.0,64,0,0,0,0,0,0,2,88,2,256,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1152,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,9498972,9,15,102,188,21,0,11.33333333,8.902246907,34,0,12.53333333,14.54975045,30.52961942,2.526589193,412998.7826,1083016.281,3612848,3,6878101,859762.625,1593533.297,3660673,245,9498817,678486.9286,1338276.378,3612848,3,0,0,0,0,296,488,0.947470947,1.579118246,0,34,11.6,12.49333155,156.0833333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,5611704,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.712795971,1870568.0,3239155.865,5610823,92,5611704,2805852.0,3966828.03,5610823,881,0,0.0,0.0,0,0,0,0,0,0,104,40,0.534596978,0.178198993,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
21,10335473,9,15,113,188,28,0,12.55555556,10.50132267,34,0,12.53333333,14.54975045,29.12300192,2.322099821,449368.3913,1167105.436,3625393,3,6665665,833208.125,1534417.751,3373482,4,10300000,738239.5714,1440663.903,3625393,3,0,0,0,0,296,488,0.870787433,1.451312388,0,34,12.04,12.90503778,166.54,0,0,0,1,0,0,0,0,1,12.54166667,12.55555556,12.53333333,296,0,0,0,0,0,0,9,113,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
27000,152,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,39473.68421,13157.89474,152.0,0.0,152,152,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,6578.947368,6578.947368,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
58321,4,2,0,59,0,53,6,29.5,33.2340187158,0,0,0.0,0.0,14750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,53,37.3333333333,27.1354626519,736.3333333333,0,1,0,0,1,0,0,0,0,56.0,29.5,0.0,40,0,0,0,0,0,0,2,59,0,0,128,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31683,2,2,58,238,29,29,29.0,0.0,119,119,119.0,0.0,9342.5496322949,126.2506707067,10561.0,18287.8585132322,31678,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,80,64,63.1253353533,63.1253353533,29,119,65.0,49.2950301755,2430.0,0,0,0,0,0,0,0,0,1,81.25,29.0,119.0,80,0,0,0,0,0,0,2,58,2,238,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46099,1,1,48,162,48,48,48.0,0.0,162,162,162.0,0.0,4555.4133495304,43.3848890431,46099.0,0.0,46099,46099,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.6924445216,21.6924445216,48,162,86.0,65.8179306876,4332.0,0,0,0,0,0,0,0,0,1,129.0,48.0,162.0,20,0,0,0,0,0,0,1,48,1,162,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8652,12,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,500000.0,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,83333.33333,83333.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
22,11823588,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,401.9930329,4.482564853,227376.6923,616809.0656,2420338,4,9811940,490597.0,873970.7316,2483373,319,11800000,381402.0968,765607.5877,2420338,4,0,0,0,0,680,1032,1.776110602,2.706454251,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
3690,9,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,666666.6667,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,111111.1111,111111.1111,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1081,24,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,333333.3333,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,41666.66667,41666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,173,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,2173410.40462428,23121.387283237,57.6666666667,94.6854441471,167,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11560.6936416185,11560.6936416185,46,142,84.4,52.5813655205,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,40,0,0,0,0,0,0,2,92,2,284,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,266,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,52631.57895,11278.19549,133.0,25.45584412,151,115,266,266.0,0.0,266,266,0,0.0,0.0,0,0,1,0,0,0,64,20,7518.796992,3759.398496,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
53,139,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1467625.89928058,28776.9784172662,46.3333333333,73.3303029677,131,3,5,5.0,0.0,5,5,3,3.0,0.0,3,3,0,0,0,0,64,64,14388.4892086331,14388.4892086331,43,59,49.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1052,74,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,81081.08108,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13513.51351,13513.51351,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,67265,2,2,94,264,47,47,47.0,0.0,132,132,132.0,0.0,5322.2329591913,59.4662900468,22421.6666666667,38790.4387746946,67213,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,40,29.7331450234,29.7331450234,47,132,81.0,46.5564173879,2167.5,0,0,0,0,0,0,0,0,1,101.25,47.0,132.0,64,0,0,0,0,0,0,2,94,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,10288591,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,461.9680188,5.151337049,197857.5192,540162.8698,2166841,3,8250225,412511.25,737028.7236,2216347,837,10300000,331885.6452,670949.7381,2166841,3,0,0,0,0,680,1032,2.041095812,3.110241237,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,5169471,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.773773564,1723157.0,2983989.263,5168771,138,5169471,2584735.5,3654378.05,5168771,700,0,0.0,0.0,0,0,0,0,0,0,104,40,0.580330173,0.193443391,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
37016,2953,4,0,31,0,31,0,7.75,15.5,0,0,0.0,0.0,10497.7988486285,1354.5546901456,984.3333333333,1326.7141113794,2494,4,2953,984.3333333333,1326.7141113794,2494,4,0,0.0,0.0,0,0,0,0,0,0,128,0,1354.5546901456,0.0,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,7.75,0.0,128,0,0,0,0,0,0,4,31,0,0,104,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,150,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1066666.66666667,26666.6666666667,50.0,81.4063879557,144,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13333.3333333333,13333.3333333333,32,48,38.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
880,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,337,2,2,86,222,43,43,43.0,0.0,111,111,111.0,0.0,913946.587537092,11869.4362017804,112.3333333333,184.2425937001,325,1,11,11.0,0.0,11,11,1,1.0,0.0,1,1,0,0,0,0,64,64,5934.7181008902,5934.7181008902,43,111,70.2,37.2451339104,1387.2,0,0,0,0,0,0,0,0,1,87.75,43.0,111.0,64,0,0,0,0,0,0,2,86,2,222,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,76852462,9,6,62,11607,20,0,6.888888889,5.30199124,4380,0,1934.5,2177.344966,151.8363849,0.195179173,5489461.571,18700000.0,70200000,1,75000000,9371091.625,24600000.0,70200000,1,1884431,376886.2,842287.6231,1883616,3,0,0,0,0,192,132,0.117107504,0.078071669,0,4380,729.6875,1584.07667,2509298.896,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,4775027.0,0.0,4775027,4775027,70200000.0,0.0,70200000,70200000,DDoS
53,517595,4,2,144,332,36,36,36.0,0.0,166,166,166.0,0.0,919.6379408611,11.5920748848,103519.0,170671.062812358,393233,3,124358,41452.6666666667,71792.0625997981,124351,3,4,4.0,0.0,4,4,0,0,0,0,104,64,7.7280499232,3.8640249616,36,166,73.1428571429,63.4335047417,4023.8095238095,0,0,0,0,0,0,0,0,0,85.3333333333,36.0,166.0,104,0,0,0,0,0,0,4,144,2,332,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8602207,9,5,62,11607,20,0,6.888888889,5.30199124,8675,0,2321.4,3769.536019,1356.512346,1.627489318,661708.2308,1693454.863,6076281,1,7372076,921509.5,2131382.155,6076281,1,1230968,307742.0,614772.7968,1229901,3,0,0,0,0,192,112,1.046243133,0.581246185,0,8675,778.3333333,2309.850696,5335410.238,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1294856.0,0.0,1294856,1294856,6076281.0,0.0,6076281,6076281,DDoS
53268,12999,2,1,44,6,38,6,22.0,22.627416998,6,6,6.0,0.0,3846.4497269021,230.7869836141,6499.5,9007.8332855354,12869,130,12999,12999.0,0.0,12999,12999,0,0.0,0.0,0,0,1,0,0,0,40,20,153.8579890761,76.928994538,6,38,22.0,18.4752086141,341.3333333333,0,1,0,0,1,0,0,0,0,29.3333333333,22.0,6.0,40,0,0,0,0,0,0,2,44,1,6,351,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,244,2,2,68,266,34,34,34.0,0.0,133,133,133.0,0.0,1368852.45901639,16393.4426229508,81.3333333333,100.4805122068,194,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,8196.7213114754,8196.7213114754,34,133,73.6,54.224533193,2940.3,0,0,0,0,0,0,0,0,1,92.0,34.0,133.0,64,0,0,0,0,0,0,2,68,2,266,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23597,1,1,50,123,50,50,50.0,0.0,123,123,123.0,0.0,7331.4404373437,84.7565368479,23597.0,0.0,23597,23597,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.378268424,42.378268424,50,123,74.3333333333,42.1465696508,1776.3333333333,0,0,0,0,0,0,0,0,1,111.5,50.0,123.0,20,0,0,0,0,0,0,1,50,1,123,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52963,33,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,363636.363636364,60606.0606060606,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30303.0303030303,30303.0303030303,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,60,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10253575,74,107,4317,183238,549,0,58.3378378378,138.3311766707,4260,0,1712.5046728972,788.8503382201,18291.6690032501,17.6523797797,56964.3055555556,370361.926534999,4613255,2,5640165,77262.5342465753,218017.749762751,1578381,48,10056558,94873.1886792453,489289.521334978,4613255,2,0,0,0,0,1492,2152,7.2169950481,10.4353847317,0,4260,1030.521978022,1019.4986131262,1039377.42216623,0,0,0,1,0,0,0,0,1,1036.2154696133,58.3378378378,1712.5046728972,1492,0,0,0,0,0,0,74,4317,107,183238,8192,195,73,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1352,58,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,137931.0345,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17241.37931,17241.37931,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,25563,2,2,68,380,34,34,34.0,0.0,190,190,190.0,0.0,17525.3295779056,156.4761569456,8521.0,14753.6088127617,25557,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,40,40,78.2380784728,78.2380784728,34,190,96.4,85.4447189708,7300.8,0,0,0,0,0,0,0,0,1,120.5,34.0,190.0,40,0,0,0,0,0,0,2,68,2,380,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1307026,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,8900.358524,6.88586149,163378.25,461772.9841,1306208,2,704,352.0,311.1269837,572,132,1306982,261396.4,584067.5161,1306208,2,0,0,0,0,72,132,2.295287163,4.590574327,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,10253405,8,7,389,4847,233,0,48.625,85.7153720169,1460,2,692.4285714286,679.642027625,510.6596296547,1.4629286564,732386.071428572,2681530.0802548,10048765,42,10253405,1464772.14285714,3785306.26954414,10048765,2139,119994,19999.0,29450.6267777105,61111,49,0,0,0,0,172,144,0.7802286167,0.6827000396,0,1460,327.25,546.7811871916,298969.666666667,0,0,0,1,0,0,0,0,0,349.0666666667,48.625,692.4285714286,172,0,0,0,0,0,0,8,389,7,4847,8192,30016,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
125,50,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,120000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20000.0,20000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,68,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5290120,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.756126515,1763373.333,3053484.928,5289234,93,5290120,2645060.0,3739426.732,5289234,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.567094886,0.189031629,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
7937,47,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,170212.766,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21276.59574,21276.59574,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,7922948,90,126,20947,156120,1701,0,232.7444444444,478.5099663436,3780,0,1239.0476190476,946.6101952305,22348.6257892895,27.2625795348,36850.9209302326,342541.81185021,5000861,1,2921985,32831.2921348315,60012.33745603,149966,3,7780562,62244.496,448191.07408881,5000861,2,0,0,0,0,1812,2528,11.3594081395,15.9031713953,0,3780,815.9769585253,928.5097749859,862130.40224441,0,0,0,1,0,0,0,0,1,819.7546296296,232.7444444444,1239.0476190476,1812,0,0,0,0,0,0,90,20947,126,156120,8192,24307,89,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5026127,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.79584141,1675375.667,2901225.236,5025422,148,5026127,2513063.5,3553011.464,5025422,705,0,0.0,0.0,0,0,0,0,0,0,104,40,0.596881058,0.198960353,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
53,46978,2,2,56,476,28,28,28.0,0.0,238,238,238.0,0.0,11324.4497424326,85.1462386649,15659.3333333333,27116.6987727735,46971,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,88,64,42.5731193325,42.5731193325,28,238,112.0,115.0217370761,13230.0,0,0,0,0,0,0,0,0,1,140.0,28.0,238.0,88,0,0,0,0,0,0,2,56,2,476,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5130786,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.779607647,1710262.0,2961571.336,5129990,113,5130786,2565393.0,3626887.859,5129990,796,0,0.0,0.0,0,0,0,0,0,0,104,40,0.584705735,0.194901912,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5330334,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.750422019,1776778.0,3076837.58,5329604,135,5330334,2665167.0,3768082.941,5329604,730,0,0.0,0.0,0,0,0,0,0,0,104,40,0.562816514,0.187605505,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
53,26719745,2,2,105,222,54,51,52.5,2.1213203436,112,110,111.0,1.4142135624,12.2381407457,0.1497020275,8906581.66666667,15364329.403739,26647775,23243,26696502,26696502.0,0.0,26696502,26696502,26671018,26671018.0,0.0,26671018,26671018,0,0,0,0,64,52,0.0748510137,0.0748510137,51,112,76.2,31.799371063,1011.2,0,0,0,0,0,0,0,0,1,95.25,52.5,111.0,64,0,0,0,0,0,0,2,105,2,222,-1,-1,1,32,48727.0,0.0,48727,48727,26647775.0,0.0,26647775,26647775,BENIGN
